latitude,longitude,name,names,created_at,updated_at,distance,id
29.857412,-97.969528,Foxtail Run,Foxtail Run,Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),3.8436994848595156,1788
29.857412,-97.969528,Hunter Rd,"Hunter Rd,FM 2439",Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),4.275035782249386,1789
29.846466,-97.98011,FM 2439,"FM 2439,Hunter Rd",Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),3.527849559634221,1790
29.846466,-97.98011,McCarty Ln,McCarty Ln,Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),8.595498150802252,1791
29.846466,-97.98011,Hunter Rd,"Hunter Rd,FM 2439",Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),9.364955236623794,1792
30.131914,-98.010147,FM 1826,"FM 1826,RM 1826",Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),10.8891401846263,1793
30.131914,-98.010147,FM 967,"FM 967,RM 967,FM 967",Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),Mon Jul 16 2018 12:50:33 GMT-0500 (CDT),11.784155723863911,1794
29.886112,-97.925415,Thorpe Ln,Thorpe Ln,Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),0.8704060369130006,1795
29.886112,-97.925415,,,Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),2.7619174121374828,1796
29.999285,-97.820251,Goforth Rd,"Goforth Rd,CR-157",Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),0.8531334686618084,1797
29.999285,-97.820251,High Rd,High Rd,Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),6.291005206643421,1798
29.999285,-97.820251,,,Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),Mon Jul 16 2018 12:50:34 GMT-0500 (CDT),41.17006494188729,1799
29.877554,-97.933548,Reynolds St,Reynolds St,Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),2.977848142204063,1800
29.877554,-97.933548,Cheatham St,Cheatham St,Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),4.450147163256684,1801
29.903349,-97.991524,Alumni Dr,Alumni Dr,Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),1.4979750380502155,1802
29.903349,-97.991524,RM 12,RM 12,Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),Mon Jul 16 2018 12:50:35 GMT-0500 (CDT),4.494318855755348,1803
29.882484,-97.945457,W Hopkins St,"W Hopkins St,FM 2439,SH-80",Mon Jul 16 2018 12:50:36 GMT-0500 (CDT),Mon Jul 16 2018 12:50:36 GMT-0500 (CDT),6.577340018243946,1804
29.882484,-97.945457,North St,North St,Mon Jul 16 2018 12:50:36 GMT-0500 (CDT),Mon Jul 16 2018 12:50:36 GMT-0500 (CDT),8.184235920742474,1805
29.882484,-97.945457,,,Mon Jul 16 2018 12:50:36 GMT-0500 (CDT),Mon Jul 16 2018 12:50:36 GMT-0500 (CDT),49.08336038567933,1806
29.885975,-97.890671,SH-21,SH-21,Mon Jul 16 2018 12:50:37 GMT-0500 (CDT),Mon Jul 16 2018 12:50:37 GMT-0500 (CDT),0.05586538150797419,1807
29.885975,-97.890671,Bogie Dr,Bogie Dr,Mon Jul 16 2018 12:50:37 GMT-0500 (CDT),Mon Jul 16 2018 12:50:37 GMT-0500 (CDT),3.0193700395034204,1808
29.885975,-97.890671,Arnold Ave,Arnold Ave,Mon Jul 16 2018 12:50:37 GMT-0500 (CDT),Mon Jul 16 2018 12:50:37 GMT-0500 (CDT),11.728718352972864,1809
30.059864,-97.857071,FM 2770,"FM 2770,Jack C Hays Trl",Mon Jul 16 2018 12:50:38 GMT-0500 (CDT),Mon Jul 16 2018 12:50:38 GMT-0500 (CDT),5.649285146992376,1810
30.020615,-97.889709,Meadow Woods Dr,Meadow Woods Dr,Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),2.5990303954728895,1811
30.020615,-97.889709,FM 2770,"FM 2770,Jack C Hays Trl",Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),4.2195070611622905,1812
30.020615,-97.889709,,,Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),4.648744539925538,1813
30.020615,-97.889709,Fairway St,Fairway St,Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),18.587272437656797,1814
29.956236,-97.878143,Post Rd,Post Rd,Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),0.5656734288606186,1815
29.956236,-97.878143,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),13.128362962087008,1816
29.956236,-97.878143,I-35 S,I-35 S,Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),Mon Jul 16 2018 12:50:39 GMT-0500 (CDT),28.57131503213401,1817
29.916479,-98.048515,RM 12,RM 12,Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),0.9799357207041474,1818
29.916479,-98.048515,Hugo Rd,Hugo Rd,Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),11.212461110272278,1819
30.023178,-97.800377,Palomino Rd,"Palomino Rd,CR-124",Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),3.429288339295652,1820
30.023178,-97.800377,Goforth Rd,"Goforth Rd,CR-157",Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),Mon Jul 16 2018 12:50:40 GMT-0500 (CDT),30.352978477609135,1821
29.880709,-97.91301,SH-80,SH-80,Mon Jul 16 2018 12:50:41 GMT-0500 (CDT),Mon Jul 16 2018 12:50:41 GMT-0500 (CDT),2.650661672276862,1822
29.880709,-97.91301,River Rd,River Rd,Mon Jul 16 2018 12:50:41 GMT-0500 (CDT),Mon Jul 16 2018 12:50:41 GMT-0500 (CDT),6.337076777306759,1823
29.916443,-98.048561,RM 12,RM 12,Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),5.017311633448601,1824
29.916443,-98.048561,Hugo Rd,Hugo Rd,Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),13.805349933245576,1825
29.885935,-97.936935,University Dr,"University Dr,Loop 82",Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),0.39126718499318697,1826
29.885935,-97.936935,C M Allen Pkwy,C M Allen Pkwy,Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),Mon Jul 16 2018 12:50:42 GMT-0500 (CDT),29.083881422595056,1827
29.893599,-97.900673,Aquarena Springs Dr,Aquarena Springs Dr,Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),1.0926704783963397,1828
29.893599,-97.900673,River Rd,River Rd,Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),3.5148612703965556,1829
29.891516,-97.941353,N L B J Dr,N L B J Dr,Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),3.5548132061129607,1830
29.891516,-97.941353,W Sessom Dr,W Sessom Dr,Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),9.18719950998997,1831
29.891516,-97.941353,Matthews St,Matthews St,Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),Mon Jul 16 2018 12:51:43 GMT-0500 (CDT),43.604214096422105,1832
29.963764,-97.898697,S Old Stagecoach Rd,S Old Stagecoach Rd,Mon Jul 16 2018 12:51:44 GMT-0500 (CDT),Mon Jul 16 2018 12:51:44 GMT-0500 (CDT),2.5334243327018378,1833
30.020725,-97.805763,Goforth Rd,"Goforth Rd,CR-157",Mon Jul 16 2018 12:51:45 GMT-0500 (CDT),Mon Jul 16 2018 12:51:45 GMT-0500 (CDT),28.454261151991595,1834
30.062613,-97.815659,Green Meadows Ln,Green Meadows Ln,Mon Jul 16 2018 12:51:45 GMT-0500 (CDT),Mon Jul 16 2018 12:51:45 GMT-0500 (CDT),1.6569694153623333,1835
30.14521,-98.089737,RM 12,RM 12,Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),1.0378879525848494,1836
30.14521,-98.089737,Rightwater Preserve Rd,Rightwater Preserve Rd,Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),3.1791196516892297,1837
30.245073,-98.06105,Barton Creek Dr,Barton Creek Dr,Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),1.3448836063582223,1838
30.245073,-98.06105,RM 12,RM 12,Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),Mon Jul 16 2018 12:51:46 GMT-0500 (CDT),3.344425995739924,1839
30.005936,-98.02877,Lone Man Creek Dr,Lone Man Creek Dr,Mon Jul 16 2018 12:51:47 GMT-0500 (CDT),Mon Jul 16 2018 12:51:47 GMT-0500 (CDT),3.3528674794169926,1840
29.916721,-97.933418,Lime Kiln Rd,Lime Kiln Rd,Mon Jul 16 2018 12:51:47 GMT-0500 (CDT),Mon Jul 16 2018 12:51:47 GMT-0500 (CDT),4.496116083926134,1841
29.916721,-97.933418,Pitt Rd,Pitt Rd,Mon Jul 16 2018 12:51:47 GMT-0500 (CDT),Mon Jul 16 2018 12:51:47 GMT-0500 (CDT),14.993395142795398,1842
30.01755,-97.847046,Fountian Grove Dr,Fountian Grove Dr,Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),1.0923484853410477,1843
30.01755,-97.847046,Bebee Rd,"Bebee Rd,CR-122,CR-122",Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),4.75702634046493,1844
30.031965,-97.837524,Windy Hill Rd,"Windy Hill Rd,CR-131",Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),4.1428948679986775,1845
30.031965,-97.837524,Indian Paintbrush Dr,Indian Paintbrush Dr,Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),Mon Jul 16 2018 12:51:48 GMT-0500 (CDT),4.622340328342318,1846
30.039286,-97.753281,Petra's Way,Petra's Way,Mon Jul 16 2018 12:51:49 GMT-0500 (CDT),Mon Jul 16 2018 12:51:49 GMT-0500 (CDT),7.101480930552357,1847
29.984119,-98.069054,Spoke Hollow Rd,"Spoke Hollow Rd,CR-314",Mon Jul 16 2018 12:51:50 GMT-0500 (CDT),Mon Jul 16 2018 12:51:50 GMT-0500 (CDT),2.1377064628493736,1848
29.993856,-98.088623,RM 12,RM 12,Mon Jul 16 2018 12:51:50 GMT-0500 (CDT),Mon Jul 16 2018 12:51:50 GMT-0500 (CDT),22.609928823623047,1849
29.871227,-97.958199,W Hopkins St,"W Hopkins St,FM 2439",Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),3.872999924612045,1850
29.871227,-97.958199,Dixon St,Dixon St,Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),7.212545383997301,1851
29.871227,-97.958199,W San Antonio St,W San Antonio St,Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),40.15084499294474,1852
29.870222,-97.94146,Knox St,Knox St,Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),0.4827582444615644,1853
29.870222,-97.94146,Patton St,Patton St,Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),Mon Jul 16 2018 12:51:51 GMT-0500 (CDT),4.099180006867849,1854
29.921242,-97.935608,Hilliard Rd,Hilliard Rd,Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),2.8259529417111424,1855
29.921242,-97.935608,Lime Kiln Rd,Lime Kiln Rd,Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),8.253568146083188,1856
29.87253,-97.946098,Gravel St,Gravel St,Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),0.2634542840872731,1857
29.87253,-97.946098,S Mitchell St,S Mitchell St,Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),Mon Jul 16 2018 12:51:52 GMT-0500 (CDT),2.6536949117754376,1858
30.085917,-97.848961,Cole Springs Rd,"Cole Springs Rd,CR-148",Mon Jul 16 2018 12:51:53 GMT-0500 (CDT),Mon Jul 16 2018 12:51:53 GMT-0500 (CDT),4.382696067189175,1859
30.059847,-97.989937,RM 150,"RM 150,FM 3237",Mon Jul 16 2018 12:51:53 GMT-0500 (CDT),Mon Jul 16 2018 12:51:53 GMT-0500 (CDT),5.283148068675884,1860
30.138557,-97.874512,Chaparral Rd,Chaparral Rd,Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),1.451589271530848,1861
30.138557,-97.874512,Bliss Spillar Rd,"Bliss Spillar Rd,CR-224",Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),6.75156571235696,1862
30.138557,-97.874512,Carpenter Ln,Carpenter Ln,Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),7.337125685185727,1863
30.047428,-97.828583,Dacy Ln,"Dacy Ln,CR-205",Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),1.3978326040654556,1864
30.047428,-97.828583,Apple Blossom St,Apple Blossom St,Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),Mon Jul 16 2018 12:51:54 GMT-0500 (CDT),4.13002763964426,1865
29.960678,-97.789948,Summer Sun Cove,Summer Sun Cove,Mon Jul 16 2018 12:51:55 GMT-0500 (CDT),Mon Jul 16 2018 12:51:55 GMT-0500 (CDT),0.930734938119307,1866
29.960678,-97.789948,Cotton Gin Rd,Cotton Gin Rd,Mon Jul 16 2018 12:51:55 GMT-0500 (CDT),Mon Jul 16 2018 12:51:55 GMT-0500 (CDT),1.8646042678851054,1867
30.006929,-97.829376,Sunrise Dr,Sunrise Dr,Mon Jul 16 2018 12:51:56 GMT-0500 (CDT),Mon Jul 16 2018 12:51:56 GMT-0500 (CDT),2.227273373949567,1868
30.006929,-97.829376,Bebee Rd,"Bebee Rd,Bebee Rd",Mon Jul 16 2018 12:51:56 GMT-0500 (CDT),Mon Jul 16 2018 12:51:56 GMT-0500 (CDT),3.1865811243926663,1869
30.018225,-97.858627,Kyle Crossing,"Kyle Crossing,CR-210",Mon Jul 16 2018 12:51:56 GMT-0500 (CDT),Mon Jul 16 2018 12:51:56 GMT-0500 (CDT),3.80540588629219,1870
29.894661,-97.900597,W Uhland Rd,W Uhland Rd,Mon Jul 16 2018 12:51:57 GMT-0500 (CDT),Mon Jul 16 2018 12:51:57 GMT-0500 (CDT),0.7176609451123032,1871
29.869444,-97.930176,Cape St,Cape St,Mon Jul 16 2018 12:51:58 GMT-0500 (CDT),Mon Jul 16 2018 12:51:58 GMT-0500 (CDT),0.9572984648429872,1872
30.009392,-97.728111,SH-21,SH-21,Mon Jul 16 2018 12:51:58 GMT-0500 (CDT),Mon Jul 16 2018 12:51:58 GMT-0500 (CDT),10.027610540812109,1873
30.009392,-97.728111,FM 2001,FM 2001,Mon Jul 16 2018 12:51:58 GMT-0500 (CDT),Mon Jul 16 2018 12:51:58 GMT-0500 (CDT),37.279799603076015,1874
29.993076,-98.100525,Loma Vista Rd,Loma Vista Rd,Mon Jul 16 2018 12:51:59 GMT-0500 (CDT),Mon Jul 16 2018 12:51:59 GMT-0500 (CDT),0.7906274395045935,1875
29.993076,-98.100525,River Rd,River Rd,Mon Jul 16 2018 12:51:59 GMT-0500 (CDT),Mon Jul 16 2018 12:51:59 GMT-0500 (CDT),1.6899359812029862,1876
30.021112,-98.117538,Woodcreek Dr,"Woodcreek Dr,CR-82",Mon Jul 16 2018 12:52:00 GMT-0500 (CDT),Mon Jul 16 2018 12:52:00 GMT-0500 (CDT),1.1214987720488532,1877
30.021112,-98.117538,Cypress Pt,Cypress Pt,Mon Jul 16 2018 12:52:00 GMT-0500 (CDT),Mon Jul 16 2018 12:52:00 GMT-0500 (CDT),22.659203530767677,1878
29.960945,-97.878647,Roland Ln,Roland Ln,Mon Jul 16 2018 12:52:00 GMT-0500 (CDT),Mon Jul 16 2018 12:52:00 GMT-0500 (CDT),5.291016255472893,1879
29.880699,-97.936417,Comal St,Comal St,Mon Jul 16 2018 12:52:01 GMT-0500 (CDT),Mon Jul 16 2018 12:52:01 GMT-0500 (CDT),0.7884142660736548,1880
29.896421,-97.926392,Bert Brown St,Bert Brown St,Mon Jul 16 2018 12:52:01 GMT-0500 (CDT),Mon Jul 16 2018 12:52:01 GMT-0500 (CDT),0.08668256023032371,1881
29.99169,-97.857574,Lehman Rd,Lehman Rd,Mon Jul 16 2018 12:52:02 GMT-0500 (CDT),Mon Jul 16 2018 12:52:02 GMT-0500 (CDT),4.272599879764099,1882
29.968817,-97.888031,Roland Ln,Roland Ln,Mon Jul 16 2018 12:52:02 GMT-0500 (CDT),Mon Jul 16 2018 12:52:02 GMT-0500 (CDT),0.9428959394525958,1883
29.868261,-97.935715,Cape St,Cape St,Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),6.718280899939332,1884
29.868261,-97.935715,Luciano Flores Blvd,Luciano Flores Blvd,Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),13.233242064155991,1885
29.868261,-97.935715,Flores St,Flores St,Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),15.679377376306116,1886
29.888996,-97.903717,River Rd,River Rd,Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),Mon Jul 16 2018 12:52:03 GMT-0500 (CDT),0.1044655811569727,1887
30.117086,-97.983673,FM 967,"FM 967,RM 967,FM 967",Mon Jul 16 2018 12:52:04 GMT-0500 (CDT),Mon Jul 16 2018 12:52:04 GMT-0500 (CDT),0.8063616583278027,1888
30.117086,-97.983673,Brangus Rd,Brangus Rd,Mon Jul 16 2018 12:52:04 GMT-0500 (CDT),Mon Jul 16 2018 12:52:04 GMT-0500 (CDT),4.028885175313419,1889
29.831541,-97.936638,S Old Bastrop Hwy,S Old Bastrop Hwy,Mon Jul 16 2018 12:52:04 GMT-0500 (CDT),Mon Jul 16 2018 12:52:04 GMT-0500 (CDT),18.22022116765397,1890
30.011984,-97.89209,N Old Stagecoach Rd,N Old Stagecoach Rd,Mon Jul 16 2018 12:52:05 GMT-0500 (CDT),Mon Jul 16 2018 12:52:05 GMT-0500 (CDT),7.5617232998655295,1891
29.999559,-97.741821,SH-21,SH-21,Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),13.780200746097021,1892
30.00532,-97.827393,Goforth Rd,"Goforth Rd,CR-157",Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),8.526137737481658,1893
30.00532,-97.827393,Bebee Rd,"Bebee Rd,Bebee Rd",Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),13.637239650034806,1894
30.00532,-97.827393,Philomena Dr,"Philomena Dr,Goforth Rd,CR-157",Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),Mon Jul 16 2018 12:52:06 GMT-0500 (CDT),13.637239650034806,1895
30.16815,-97.941093,FM 1826,"FM 1826,RM 1826",Mon Jul 16 2018 12:52:07 GMT-0500 (CDT),Mon Jul 16 2018 12:52:07 GMT-0500 (CDT),4.614142348635229,1896
29.857264,-97.897003,N Old Bastrop Hwy,N Old Bastrop Hwy,Mon Jul 16 2018 12:52:07 GMT-0500 (CDT),Mon Jul 16 2018 12:52:07 GMT-0500 (CDT),2.7429652685955515,1897
30.026011,-97.76001,FM 2001,FM 2001,Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),6.581991104914626,1898
30.026011,-97.76001,Graef Rd,"Graef Rd,CR-3022",Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),9.108925222925494,1899
30.036617,-97.805237,Windy Hill Rd,"Windy Hill Rd,CR-131",Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),20.344345715003087,1900
30.036617,-97.805237,Triumph Rd,Triumph Rd,Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),20.658002163174093,1901
30.036617,-97.805237,Mathias Ln,"Mathias Ln,CR-123",Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),29.43363461727001,1902
30.036617,-97.805237,Twisted Oaks Lane,Twisted Oaks Lane,Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),Mon Jul 16 2018 12:52:08 GMT-0500 (CDT),49.4240987365404,1903
29.953373,-97.837845,FM 150,FM 150,Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),30.58785653645235,1904
30.208138,-98.11869,Russell Ln,Russell Ln,Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),1.483340173329116,1905
30.208138,-98.11869,Bell Springs Rd,"Bell Springs Rd,CR-169",Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),4.11516215883174,1906
30.208138,-98.11869,,,Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),Mon Jul 16 2018 12:52:09 GMT-0500 (CDT),25.353097531291542,1907
30.024515,-97.830933,Dacy Ln,"Dacy Ln,CR-205",Mon Jul 16 2018 12:52:10 GMT-0500 (CDT),Mon Jul 16 2018 12:52:10 GMT-0500 (CDT),3.844538265277745,1908
30.14357,-98.04879,RM 150,RM 150,Mon Jul 16 2018 12:52:10 GMT-0500 (CDT),Mon Jul 16 2018 12:52:10 GMT-0500 (CDT),4.87930618864645,1909
29.986467,-98.076477,Spoke Ln,Spoke Ln,Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),1.833682010049565,1910
29.986467,-98.076477,Flite Acres Rd,Flite Acres Rd,Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),9.146125238759268,1911
29.991392,-98.104233,River Rd,River Rd,Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),3.8457527435011847,1912
29.991392,-98.104233,Leveritts Loop,Leveritts Loop,Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),Mon Jul 16 2018 12:52:11 GMT-0500 (CDT),5.107456467311671,1913
30.010584,-97.791176,Mathias Ln,"Mathias Ln,CR-123",Mon Jul 16 2018 12:52:12 GMT-0500 (CDT),Mon Jul 16 2018 12:52:12 GMT-0500 (CDT),1.7124210050728372,1914
29.895781,-97.843056,William Pettus Rd,William Pettus Rd,Mon Jul 16 2018 12:52:13 GMT-0500 (CDT),Mon Jul 16 2018 12:52:13 GMT-0500 (CDT),10.581027253999759,1915
30.088556,-97.806145,Main St,Main St,Mon Jul 16 2018 12:52:13 GMT-0500 (CDT),Mon Jul 16 2018 12:52:13 GMT-0500 (CDT),1.8925629365343901,1916
30.088556,-97.806145,Campo Del Sol Pkwy,Campo Del Sol Pkwy,Mon Jul 16 2018 12:52:13 GMT-0500 (CDT),Mon Jul 16 2018 12:52:13 GMT-0500 (CDT),7.772603384491867,1917
29.888699,-97.951332,Read St,Read St,Mon Jul 16 2018 12:52:14 GMT-0500 (CDT),Mon Jul 16 2018 12:52:14 GMT-0500 (CDT),10.65830691770025,1918
30.190479,-98.094276,Creek Rd,"Creek Rd,CR-190",Mon Jul 16 2018 12:52:14 GMT-0500 (CDT),Mon Jul 16 2018 12:52:14 GMT-0500 (CDT),2.908304864484998,1919
29.908871,-98.00901,Fulton Ranch Rd,Fulton Ranch Rd,Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),3.966045466391437,1920
29.908871,-98.00901,RM 12,RM 12,Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),15.299562492554838,1921
29.995295,-97.747337,SH-21,SH-21,Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),15.220932199286779,1922
29.995295,-97.747337,,,Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),Mon Jul 16 2018 12:52:15 GMT-0500 (CDT),27.411000177847313,1923
29.934534,-97.817825,SH-21,SH-21,Mon Jul 16 2018 12:52:16 GMT-0500 (CDT),Mon Jul 16 2018 12:52:16 GMT-0500 (CDT),9.781674857079896,1924
29.934534,-97.817825,FM 150,FM 150,Mon Jul 16 2018 12:52:16 GMT-0500 (CDT),Mon Jul 16 2018 12:52:16 GMT-0500 (CDT),10.054479973997346,1925
30.645544,-97.770767,Cedar Hollow Rd,Cedar Hollow Rd,Mon Jul 16 2018 12:52:16 GMT-0500 (CDT),Mon Jul 16 2018 12:52:16 GMT-0500 (CDT),4.3685035736981845,1926
30.718824,-97.727203,Sun City Blvd,Sun City Blvd,Mon Jul 16 2018 12:52:17 GMT-0500 (CDT),Mon Jul 16 2018 12:52:17 GMT-0500 (CDT),3.7763003366674006,1927
